"","person","family","community","county","province","age","gender","urban","vet","edu_yrs","lang","read_books","hours_tv","avg_sleep","smoked","coverage","govt_rating","welfare_housing","self-health","wechat","2020_employment","reason_unemployed","children","married","income_satis","income_rel","status_rel"
"17996",140645104,140645,-9,941,32,31,1,0,-8,12,1,1,4,6,1,5,4,-8,3,1,-8,-8,0,1,2,2,1
"17997",140706103,140706,638637,1021,33,25,0,1,-8,22,1,1,14,7,0,-1,2,-8,3,1,-8,-8,0,1,-8,79,3
"17998",211480104,584122,229700,157,21,26,0,0,-8,12,1,0,25,8,0,5,2,-8,2,1,-8,2,1,2,-8,3,3
"17999",584122651,584122,229700,157,21,26,1,0,-8,9,1,1,7,7,1,5,4,-8,3,1,-8,-8,1,2,2,3,3
"18000",410761103,584298,210600,109,41,27,1,1,-8,15,1,0,12,7.5,0,2,2,-8,3,1,80000,-8,2,1,2,2,1
"18001",584298701,584298,210600,109,41,29,0,1,-8,15,1,1,1,6,0,5,2,-8,3,1,40101,2,2,-8,-8,2,1
"18002",410813103,584340,210900,110,41,40,1,0,-8,9,5,0,3,10,1,5,2,-8,1,1,-8,-8,4,2,4,4,2
"18003",410813104,584340,210900,110,41,40,0,0,-8,6,5,0,1,9,0,5,1,-8,1,1,-8,2,4,2,4,5,5
"18004",410813107,584340,210900,110,41,16,1,0,-8,9,5,0,1,9,0,5,2,-8,1,1,-8,-8,4,-8,-8,79,5
"18005",410813108,584340,210900,110,41,14,1,0,-8,6,5,1,2,9,0,-8,-8,-8,1,0,-8,-8,4,-8,-8,79,5
"18006",211930103,584468,231800,162,21,30,1,0,-8,15,1,0,7,9,0,6,2,-8,3,1,50301,-8,1,2,4,4,4
"18007",211930501,584468,231800,162,21,28,0,0,-8,9,1,0,2,8,0,6,2,-8,2,1,50301,-8,1,2,3,4,3
"18008",411038104,584554,437665,1684,41,63,1,0,-8,12,1,1,5,7,0,78,3,-8,1,0,-8,-8,2,2,4,3,3
"18009",130633103,584561,626155,176,11,35,1,0,-8,9,1,0,5,7,1,5,3,-8,3,1,-8,-8,2,2,1,2,3
"18010",411152106,584653,212200,113,41,20,1,0,-8,12,5,0,14,8,1,6,2,-8,1,1,-8,-8,1,1,4,4,2
"18011",450340103,196606,102400,6,45,46,1,0,-8,9,1,0,0,7,1,5,3,-8,3,1,-8,8,1,1,-8,2,2
"18012",411468102,584861,283355,111,41,72,1,0,1,6,5,1,10,8,0,5,3,-8,3,1,-8,-8,0,2,1,3,3
"18013",411496104,584884,708945,102,41,30,1,1,-8,-9,5,0,60,10,0,5,3,-8,3,1,80000,-8,4,2,2,2,2
"18014",210048103,585027,-9,610,21,24,1,1,-8,16,1,0,8,8,1,3,4,-8,1,1,-8,-8,0,1,2,3,3
"18015",420311103,585348,-9,8486,44,31,1,1,-8,15,1,0,5,8,0,5,2,-8,2,1,-8,-8,0,1,4,3,3
"18016",230632103,585619,-9,463,32,30,1,1,-8,19,1,1,2,7,0,2,2,-8,3,1,-8,-8,0,1,4,3,3
"18017",440245103,586075,-9,4061,44,38,0,1,-8,12,5,0,7,8,0,2,3,-8,3,1,-8,-8,3,2,2,2,2
"18018",586075602,586075,-9,4061,44,40,1,1,-8,12,5,0,7,8,0,2,3,-8,2,1,-8,-8,3,2,2,3,2
"18019",410182108,586323,917165,1353,41,36,0,1,-8,12,1,0,1,6,0,5,3,-8,2,1,-8,-8,3,2,4,3,3
"18020",586323402,586323,917165,1353,41,12,1,1,-8,6,1,1,2,8,0,-8,-8,-8,1,1,-8,-8,3,-8,-8,79,1
"18021",586323431,586323,917165,1353,41,39,1,1,-8,-9,1,1,1,7,1,5,2,-8,2,1,21003,-8,3,2,4,4,4
"18022",310006103,586427,480851,90,31,36,0,1,-8,16,1,1,10,7,0,2,5,-8,5,1,-8,-8,1,2,4,2,2
"18023",780198401,586427,480851,90,31,12,1,1,-8,7,1,1,14,9,0,-8,-8,-8,1,1,-8,-8,1,-8,-8,79,3
"18024",440876104,586563,236021,127,44,32,0,1,-8,15,1,0,10,7,0,6,3,-8,3,1,30101,-8,5,2,3,3,3
"18025",441110103,586727,592223,116,44,41,0,1,-8,12,1,0,10,7,0,2,3,-8,5,1,-8,2,1,2,4,4,3
"18026",586727601,586727,592223,116,44,43,1,1,-8,-9,1,0,26,8,0,5,5,-8,3,1,80000,-8,1,2,5,3,3
"18027",441290103,586830,204292,2011,44,33,0,0,-8,16,5,1,7,7,0,2,3,-8,4,1,-8,-8,1,2,3,2,3
"18028",441325106,586857,217800,127,44,27,1,1,-8,15,1,0,3,8,1,2,2,-8,2,1,-8,-8,1,1,4,3,4
"18029",230560101,223505,-9,1531,37,43,1,0,1,9,1,0,3,6,1,5,2,-8,3,1,-8,-8,0,2,4,2,2
"18030",441650105,587085,215300,121,44,27,0,0,-8,15,5,0,15,7,0,2,4,-8,3,1,-8,-8,0,1,4,2,2
"18031",230446103,587411,-9,816,23,28,0,1,-8,16,1,1,2,8,0,2,2,-8,3,1,-8,-8,0,1,4,3,3
"18032",450154103,587465,-9,2021,44,24,1,0,-8,9,1,1,14,7,0,5,3,-8,3,1,-8,-8,0,1,3,1,1
"18033",450311101,587599,795760,6,45,54,0,0,-8,6,1,0,7,6,0,5,5,-8,5,1,-8,-8,0,2,4,3,3
"18034",450311102,587599,795760,6,45,55,1,0,-8,0,1,0,7,8,0,5,3,-8,5,0,-8,-8,0,2,2,3,4
"18035",450311103,587599,795760,6,45,34,1,0,-8,6,1,0,12,8,1,5,2,-8,1,1,-8,-8,0,1,4,5,5
"18036",450311104,587599,795760,6,45,33,1,0,-8,9,1,0,40,7,0,5,3,-8,2,1,-8,-8,0,3,2,2,1
"18037",5876021651,5876021,485395,2657,53,27,0,1,-8,16,1,0,21,5,0,2,2,-8,5,1,-8,-8,3,-8,1,4,4
"18038",500141103,587602,530047,21,50,28,1,0,-8,7,1,1,1,8,1,5,2,-8,3,1,-8,-8,3,1,4,2,2
